Employee ID,Name,Age,Gender,Department,Position,Manager,Contact Information,Emergency Contact,Leave Type,Reason for Leave,Leave Start Date,Leave End Date,Return to Work Date,Duration,Leave Request Date,Approval Status,Leave Approval Date,Notification Method,Substitute/Backup Employee,Training Required,Previous Leave History,Leave Balance,Annual Leave Quota,Remote Work Option,Health Status,Comments from HR,Document Attachment,Cost Center
bb8c5322-813d-4889-a588-dc849cc439b9,Kayla Brown,64,Male,IT,Ambulance person,Jason Warren,+1-722-387-7302,+1-678-680-1386x31174,Sick,Educational course,2024-02-11,2024-02-15,2024-02-16,4,2024-02-10,Denied,2024-02-11,Phone call,Melinda Miller,False,1 leaves in the past year,0,17,True,Good,Reviewed,None,"Frazier, Nichols and Cummings"
9fece6f7-36da-4fcd-a4a8-0521c0f6b72f,Toni Martinez,54,Other,Marketing,Landscape architect,Cassandra Bright DDS,+1-609-583-1640x3623,(512)203-0557x673,Sick,Vacation travel,2023-09-12,2023-09-14,2023-09-15,2,2023-09-10,Approved,2023-09-10,Email,Alicia Rodriguez,True,3 leaves in the past year,11,16,False,Good,No comments,None,Sanchez Ltd
4bd846d6-01ab-41bc-bf48-9b936d82a8d7,Justin Campbell,44,Other,HR,Optometrist,Emily Norton,967.645.1311x55904,(273)713-8306x0090,Maternity,Medical treatment,2023-05-26,2023-06-03,2023-06-04,8,2023-05-25,Approved,2023-05-23,Phone call,Terry George,True,2 leaves in the past year,23,18,True,Good,Requires follow-up,build.mp4,Johnson Group
e7f8fee2-47f5-47b5-93df-5fe8775d5d0b,Ashley Ware,53,Other,Operations,Osteopath,David Price,+1-945-766-2122,774.751.4833x3621,Paternity,Medical treatment,2024-03-29,2024-04-11,2024-04-12,13,2024-03-23,Approved,2024-03-29,Phone call,Eugene Smith,False,1 leaves in the past year,30,29,False,Good,No comments,None,"Morales, Sanders and Shields"
a746f9a9-036e-491b-95e7-70dd48a9f4ac,David Montgomery,27,Female,HR,"Teacher, secondary school",Heather Arellano,+1-302-614-1317x465,908-571-3531x94271,Paternity,Family obligation,2023-05-27,2023-06-06,2023-06-07,10,2023-05-23,Denied,2023-05-23,Email,Stacey Jimenez,True,4 leaves in the past year,29,16,True,Good,No issues,None,Andrews PLC
6b3bb08f-777d-42a3-8057-066fadc16cfc,Alex Gonzalez,64,Male,Operations,Private music teacher,John Williams,522.585.9847x4260,9897496510,Annual,Medical treatment,2024-04-23,2024-04-30,2024-05-01,7,2024-04-15,Approved,2024-04-20,Phone call,Lori Mcconnell,False,3 leaves in the past year,7,23,True,Good,Requires follow-up,authority.js,Boyer Ltd
42732943-2950-4271-a329-ef84afa665ac,Matthew Wilson,33,Female,Operations,Microbiologist,Travis Hatfield,001-781-456-6174x45224,710.774.4033x32814,Maternity,Educational course,2023-10-22,2023-11-18,2023-11-19,27,2023-10-19,Denied,2023-10-20,Phone call,Krystal Smith,False,0 leaves in the past year,10,26,False,Good,No comments,someone.docx,"Wood, Munoz and Mitchell"
d9d42355-2478-45a3-81a4-e1090d0b2193,Mark Edwards,23,Other,Marketing,Mining engineer,Christopher Nguyen,(203)752-4939,+1-551-833-0688x27419,Sick,Family obligation,2023-12-15,2024-01-10,2024-01-11,26,2023-12-08,Approved,2023-12-15,Phone call,Michael Wilson,True,4 leaves in the past year,0,24,True,Good,No issues,None,Martinez LLC
35d55ca8-2319-4ff1-ab92-55b5c369e334,James Lucas,43,Male,Sales,Ceramics designer,Edward Nguyen,+1-972-733-5829x0780,+1-928-669-3600,Annual,Medical treatment,2023-12-13,2024-01-10,2024-01-11,28,2023-12-09,Denied,2023-12-09,Phone call,Glenn Patrick,False,0 leaves in the past year,12,27,True,Good,No comments,None,Houston PLC
c0ec7386-25e0-4e28-a66b-b8619c117867,Brian Durham,47,Female,IT,"Scientist, research (medical)",Dustin Chang,779.653.1689x74659,526.551.7536,Paternity,Educational course,2023-12-11,2024-01-06,2024-01-07,26,2023-12-04,Denied,2023-12-06,Phone call,Tracy Herring,False,3 leaves in the past year,25,12,False,Good,No issues,None,Velasquez and Sons
f32a6e39-89d4-42c6-9577-460bb9c91999,Aaron Holmes,49,Male,Marketing,"Investment banker, corporate",Margaret Rodriguez,+1-759-436-5104x93619,401.460.3830x67297,Maternity,Educational course,2023-11-10,2023-11-27,2023-11-28,17,2023-11-05,Denied,2023-11-07,Phone call,Ralph Williams,True,3 leaves in the past year,0,26,True,Good,Reviewed,None,Miller-Harper
a7dd0b72-24d3-43e8-84b5-440b75993a60,Mrs. Sarah Parker,30,Female,Operations,Data scientist,Kevin Mccoy,9325500985,461-246-3065,Sick,Medical treatment,2023-11-19,2023-12-12,2023-12-13,23,2023-11-10,Denied,2023-11-17,Email,Kyle Fisher,False,4 leaves in the past year,8,13,False,Good,No comments,None,Booth Inc
4e7e9659-ea51-40a6-ba7f-45676b8346a0,Kristi Winters,38,Female,Sales,Location manager,Jennifer Gutierrez,001-230-232-2922,+1-398-287-3749x657,Sick,Vacation travel,2024-02-09,2024-03-01,2024-03-02,21,2024-02-06,Denied,2024-02-05,Phone call,Elizabeth Jones,False,5 leaves in the past year,18,12,True,Good,No comments,None,Smith Inc
60f5e8d9-dd35-4304-896e-8c271b29a97d,James Gibson,41,Female,HR,Barrister's clerk,Mariah Mason,542.835.3602,273-508-5770x36673,Sick,Medical treatment,2023-07-16,2023-08-07,2023-08-08,22,2023-07-15,Denied,2023-07-14,Email,Rhonda Anderson,False,4 leaves in the past year,24,30,True,Good,No comments,admit.mp3,Kelly-Davenport
314315c8-80b2-41c7-b467-c2c9e9c225ec,Rebecca Stewart,53,Female,Operations,"Education officer, community",Amy Marquez,739.541.9122,414-847-7723x979,Maternity,Family obligation,2023-12-04,2023-12-09,2023-12-10,5,2023-11-30,Approved,2023-11-29,Email,Kathleen Wilson,False,4 leaves in the past year,29,25,True,Good,No comments,None,Jackson LLC
e063712c-3983-47f1-a2cf-a2d5dbdb8c64,David Pena,53,Other,IT,Fitness centre manager,Jennifer Ramirez,637.531.8461x965,(356)737-8039x0647,Sick,Vacation travel,2023-11-04,2023-11-28,2023-11-29,24,2023-11-01,Approved,2023-10-31,Phone call,Lisa Wu,True,0 leaves in the past year,14,11,True,Good,Requires follow-up,None,Nguyen Ltd
54d067b3-a30a-42b5-97ec-8f57a80791cc,Michael Porter,39,Other,IT,"Journalist, magazine",Charlene Robbins,3928662438,001-793-248-9596,Annual,Vacation travel,2024-05-03,2024-05-17,2024-05-18,14,2024-04-27,Approved,2024-04-30,Phone call,Kristin Crawford,False,2 leaves in the past year,22,19,True,Good,Reviewed,drop.mp3,"Higgins, Sanchez and Chapman"
acaa93b9-7fdb-4d1e-b7e1-5076284f8d06,Jennifer Norris,35,Male,Sales,Commissioning editor,Judy Walker,301-919-4318x6622,(547)631-2998x048,Paternity,Family obligation,2024-01-07,2024-01-26,2024-01-27,19,2024-01-01,Denied,2024-01-05,Phone call,Isaac Odom,False,1 leaves in the past year,25,26,True,Good,Please update contact details,None,"Kim, Murphy and Hayes"
8d801b77-4a5d-4bc1-97ae-9a343cfa1c7c,Tammy Lyons,19,Female,Marketing,"Psychologist, prison and probation services",Roy Sullivan,411-895-8934x035,001-456-526-3966x2194,Annual,Family obligation,2024-02-03,2024-02-06,2024-02-07,3,2024-01-25,Approved,2024-01-30,Phone call,Emily Hammond,True,3 leaves in the past year,16,11,True,Good,No comments,None,Sullivan-Gonzalez
1e40df74-c5d3-4aea-932c-b69bab5cc9e8,Cody Barajas,42,Female,Sales,"Lecturer, higher education",Christina Byrd,+1-880-648-6923x649,4062229947,Maternity,Family obligation,2023-05-31,2023-06-24,2023-06-25,24,2023-05-21,Approved,2023-05-27,Email,Erin Leach,False,2 leaves in the past year,27,15,True,Good,No comments,None,"Perry, Knight and Ramirez"
2fe92aa9-a1c0-41a1-9056-c7171e64fcaf,Randy Ferguson,36,Female,Operations,Mudlogger,Debra Kelly,234.685.4174x39085,8836934888,Paternity,Medical treatment,2024-04-07,2024-04-19,2024-04-20,12,2024-04-03,Approved,2024-04-03,Phone call,David Wilson,False,2 leaves in the past year,8,14,False,Good,No comments,None,Johnson Group
a8b3d2c7-2101-4a87-ad53-5ee6caedcdae,Kathy Garcia,55,Male,Sales,Research scientist (life sciences),Diana Evans,+1-818-520-5050,613-844-5371x19508,Annual,Vacation travel,2024-01-25,2024-02-02,2024-02-03,8,2024-01-21,Approved,2024-01-25,Email,Michael Aguilar,False,5 leaves in the past year,25,17,False,Good,Requires follow-up,None,"Thomas, Morales and Ayala"
8ab13d26-b675-483b-a386-1d7ed3959eae,Jason Ellison,36,Female,Marketing,Trade union research officer,April Stewart,258.304.6217x155,(873)975-3519x334,Maternity,Medical treatment,2024-02-01,2024-02-21,2024-02-22,20,2024-01-22,Approved,2024-01-30,Email,Kenneth Osborne,False,5 leaves in the past year,7,22,True,Good,No comments,None,"Flores, Pierce and Nunez"
3bec31c8-ec35-4f65-975d-8f0339538825,Allison Alexander,61,Other,HR,Medical technical officer,Amber Smith,252.877.5934x899,400-926-5810x5719,Annual,Medical treatment,2023-10-12,2023-11-09,2023-11-10,28,2023-10-03,Approved,2023-10-11,Phone call,Connor Dickerson,True,3 leaves in the past year,27,11,False,Good,No comments,None,Houston-Avila
f5512b9e-8011-41c5-9381-1277fa057229,Dawn Page,33,Female,HR,Accounting technician,Jessica Gonzalez,5884815142,(249)871-2354,Paternity,Vacation travel,2023-11-03,2023-11-22,2023-11-23,19,2023-10-26,Approved,2023-10-30,Email,Jeremy Ferguson,True,0 leaves in the past year,8,10,False,Good,No comments,None,"Valdez, Benton and Davis"
100e9826-c5b4-416e-8fec-398f5d9a2aa4,Alex Jimenez,64,Male,IT,"Radiographer, diagnostic",Jacob Drake,001-404-707-9519x94334,+1-253-481-0761x4669,Annual,Medical treatment,2024-01-01,2024-01-09,2024-01-10,8,2023-12-24,Denied,2023-12-27,Email,Gary Henry,False,5 leaves in the past year,26,17,True,Good,Reviewed,Mr.docx,Clark Ltd
09b904e2-dfb4-4ae2-ba20-33090f39f75e,Brian Edwards,63,Other,HR,"Journalist, magazine",Todd Wilson,931-549-5439x2876,882-801-3285,Paternity,Family obligation,2024-03-18,2024-04-06,2024-04-07,19,2024-03-16,Approved,2024-03-14,Phone call,Dawn Ramirez,False,3 leaves in the past year,10,12,False,Good,No comments,None,"Freeman, Dudley and Obrien"
74270e64-221e-4ab1-bb8f-68db949576f6,Shannon Koch,20,Other,Marketing,Illustrator,Joseph Williams,001-591-830-9893x4202,478.547.6162x5667,Sick,Educational course,2023-08-23,2023-08-26,2023-08-27,3,2023-08-14,Approved,2023-08-20,Email,Shannon Johnson,True,0 leaves in the past year,3,17,False,Good,Requires follow-up,None,"Diaz, Jones and Warren"
ba26365d-5ed2-4d73-8d64-5a6002434365,Christopher Randolph,54,Other,Marketing,Consulting civil engineer,Christine Scott,628.497.3743x3984,+1-301-776-7927x70562,Maternity,Medical treatment,2024-03-06,2024-03-11,2024-03-12,5,2024-03-05,Denied,2024-03-02,Email,Amy Rivas,True,3 leaves in the past year,21,23,True,Good,No issues,successful.mp3,"Hamilton, Moss and Patton"
66b392fd-6e81-4f6a-957b-efa7220c58e1,Jennifer Norman,65,Other,HR,Oceanographer,Alexis Farmer,6014230855,484.624.2339x150,Maternity,Educational course,2023-06-30,2023-07-18,2023-07-19,18,2023-06-23,Denied,2023-06-28,Phone call,Victoria Ray,False,4 leaves in the past year,11,10,True,Good,Requires follow-up,None,Collins Group
9c43cb79-79a7-4afe-9c05-543fae653713,Stephen Alexander,34,Other,HR,Investment analyst,George Miller,(906)851-8110x7123,001-925-735-6926,Maternity,Family obligation,2023-10-11,2023-11-10,2023-11-11,30,2023-10-03,Denied,2023-10-09,Phone call,Shari Rodriguez,True,2 leaves in the past year,16,14,False,Good,No comments,responsibility.bmp,"Hoffman, Mclaughlin and Webb"
32a6237b-6c7b-4ab1-a98b-430473ca5e8f,Dale Davis,62,Female,Operations,"Surveyor, quantity",Reginald Alexander,(449)800-4440x53476,(372)211-6640,Maternity,Medical treatment,2023-11-25,2023-12-15,2023-12-16,20,2023-11-16,Denied,2023-11-20,Phone call,John Martinez,False,2 leaves in the past year,27,16,True,Good,No issues,None,Cruz-Johnson
9725b8d6-ea72-456c-8ff7-2ee355fed5e5,Bryan Thomas,50,Female,Sales,Counsellor,Amber Aguirre,(600)901-7514x87115,227.222.9188x06669,Annual,Educational course,2024-03-02,2024-03-29,2024-03-30,27,2024-02-24,Approved,2024-02-26,Phone call,Dr. Loretta Dickson,False,4 leaves in the past year,2,13,False,Good,No comments,None,"Tran, Reese and Johnson"
522aad32-8cd1-4181-be0a-38f806095d38,Jonathan Rodriguez,35,Female,IT,"Librarian, public",Chad Andrews,490-933-9340,524-966-6035,Paternity,Educational course,2023-09-23,2023-10-11,2023-10-12,18,2023-09-16,Approved,2023-09-19,Phone call,Abigail Dunlap,False,3 leaves in the past year,2,26,False,Good,No comments,None,"Dennis, Hernandez and Schmidt"
ae66beb2-36b5-41c9-b3eb-809d9bf76892,Anna Hoffman,50,Male,HR,English as a foreign language teacher,Keith Brady,001-855-999-2091x75677,+1-323-441-4961x22231,Annual,Family obligation,2024-02-16,2024-02-21,2024-02-22,5,2024-02-13,Denied,2024-02-16,Phone call,Jason Harris,True,5 leaves in the past year,8,21,True,Good,No comments,None,Jones and Sons
19845af2-7bef-4222-b211-115962374cfc,Jordan Elliott MD,50,Female,HR,Ecologist,William Jensen,801.229.6215x1642,001-476-747-2397x407,Paternity,Vacation travel,2023-10-21,2023-10-31,2023-11-01,10,2023-10-19,Denied,2023-10-16,Email,Jason Watson,True,0 leaves in the past year,15,25,False,Good,Reviewed,None,Thomas-Washington
38164ac7-972b-4ebe-aa34-b763e82d4f29,Amy Smith,27,Female,HR,Clinical molecular geneticist,Matthew Lucas,515-632-1970x5474,+1-381-255-1863x75451,Paternity,Family obligation,2024-04-14,2024-05-03,2024-05-04,19,2024-04-04,Denied,2024-04-11,Email,Jeffrey Jones,True,5 leaves in the past year,28,29,True,Good,No comments,None,Walker-Mahoney
e826132d-56a6-458f-82df-f57972e23cfd,Arthur Garcia,29,Other,HR,Brewing technologist,Amber Jackson,650.354.9527,+1-915-331-9281,Paternity,Medical treatment,2023-11-07,2023-11-29,2023-11-30,22,2023-10-29,Approved,2023-11-04,Phone call,Ricky Alexander,False,3 leaves in the past year,22,26,False,Good,Reviewed,None,Prince Inc
df0be0d5-0721-4f7b-b1c2-2a32b973a8cb,Janet Tapia,37,Female,Sales,Commissioning editor,Christian Carr,+1-398-613-3358x959,(905)652-1042x015,Sick,Educational course,2023-12-04,2024-01-01,2024-01-02,28,2023-11-24,Approved,2023-11-30,Email,Jacqueline Atkins,False,2 leaves in the past year,26,25,True,Good,No comments,None,Baldwin-Alvarez
4ea11576-c73e-43be-8efa-e9f8637bfc78,Elizabeth Allison,37,Other,Marketing,Press sub,Laura Mercado DDS,001-308-633-3520,5614690983,Sick,Vacation travel,2024-01-09,2024-01-21,2024-01-22,12,2023-12-30,Approved,2024-01-07,Phone call,Joshua Johnston,True,0 leaves in the past year,30,21,False,Good,No comments,fish.mov,Beck Group
a557997d-6f04-4904-82b1-8b5a08de4c55,Jack Lopez,32,Male,Operations,Artist,Matthew Ellis,+1-202-400-5168x202,+1-794-739-6891x4058,Maternity,Family obligation,2023-12-19,2024-01-08,2024-01-09,20,2023-12-11,Approved,2023-12-18,Email,John Patterson,False,2 leaves in the past year,23,13,True,Good,No comments,None,"Maldonado, Mckinney and Colon"
1703cd12-14f3-47d6-aada-9f0bf14f3d69,Andrew Ellis,32,Other,HR,Education administrator,Gary Jennings,484-632-1952,001-711-954-3000x7365,Annual,Medical treatment,2023-12-13,2024-01-06,2024-01-07,24,2023-12-05,Denied,2023-12-11,Email,Paige Reed,True,2 leaves in the past year,14,22,False,Good,Please update contact details,None,Williamson Inc
2e83e7b7-93de-45ab-8f5f-4cbe95c48530,Charles Harrison,53,Male,Operations,Biomedical engineer,Emily Davis,514-240-6807x1152,840-924-7109x6525,Maternity,Educational course,2023-10-10,2023-10-31,2023-11-01,21,2023-09-30,Denied,2023-10-07,Email,Cindy Marquez,True,5 leaves in the past year,1,18,False,Good,No issues,None,"Morrison, Chavez and White"
666674eb-87d4-4b51-8c49-030c6cca26c5,John Cook,32,Female,Sales,"Civil engineer, contracting",Roberta Peterson,(401)318-6645,675-811-9997,Maternity,Family obligation,2023-08-26,2023-09-03,2023-09-04,8,2023-08-23,Denied,2023-08-25,Email,Brett Woods,True,1 leaves in the past year,18,11,False,Good,Reviewed,None,"Davis, Price and Morrow"
1a349dbc-b382-4c41-af84-06185e628575,Diane Blair,59,Female,Sales,"Designer, graphic",Laura Craig,332-647-6345x6345,001-550-524-6816,Maternity,Medical treatment,2023-06-24,2023-07-06,2023-07-07,12,2023-06-14,Approved,2023-06-21,Phone call,Jennifer Palmer,True,4 leaves in the past year,9,17,False,Good,Requires follow-up,None,Myers-Hall
f2902aa9-32b9-41d2-b660-d6ca2d6f38c9,Amy Sanchez,52,Male,HR,Secondary school teacher,Ellen Brown,997.754.8689,001-241-971-5276x277,Maternity,Family obligation,2023-09-03,2023-09-05,2023-09-06,2,2023-08-26,Denied,2023-09-03,Email,Joseph Farrell,False,0 leaves in the past year,20,14,True,Good,Please update contact details,None,Smith-Beck
a14cfa7f-1f8e-4c05-96c7-9e1249b2ac6e,Valerie Maldonado,33,Other,IT,Sport and exercise psychologist,Andrea Mendez,557.776.8880,386.427.9143x7108,Sick,Family obligation,2023-10-07,2023-10-19,2023-10-20,12,2023-10-02,Approved,2023-10-02,Email,Gina West,False,3 leaves in the past year,6,17,False,Good,No comments,easy.css,"Hill, Mendoza and Frank"
01113dd3-bb68-41a5-9d54-325b04e87cf5,Brandi Harris,44,Other,Marketing,Health and safety inspector,Veronica Thompson,935-374-6849x4961,(651)691-6643x319,Annual,Educational course,2023-08-03,2023-09-01,2023-09-02,29,2023-07-27,Denied,2023-08-03,Email,Sergio Mcknight,True,2 leaves in the past year,4,13,False,Good,No comments,None,Lopez-Perez
66ee9d7f-b693-4b58-82e4-eff7b5a9749f,Ryan Randolph,41,Female,HR,General practice doctor,Maria Moreno,(968)935-9607,+1-768-565-5245x0284,Paternity,Medical treatment,2024-03-30,2024-04-23,2024-04-24,24,2024-03-24,Approved,2024-03-29,Email,Barbara Johnson,True,2 leaves in the past year,29,19,True,Good,No comments,None,Lynn Inc
4250dd68-f860-4cf0-a31b-405d17550ca4,Lisa Lee,64,Other,Sales,Brewing technologist,Kathy Martinez,+1-588-210-1999x82095,895-355-8979x031,Annual,Family obligation,2023-05-15,2023-06-01,2023-06-02,17,2023-05-07,Approved,2023-05-12,Email,Stephanie Delacruz,False,1 leaves in the past year,2,21,True,Good,No comments,None,Chapman Group
9b434a84-f1e7-4dca-be14-0b050169e826,Alyssa Mitchell,27,Other,Sales,Optometrist,Elizabeth Martinez,524-282-9197x358,427.998.4088x51798,Annual,Educational course,2023-06-05,2023-07-05,2023-07-06,30,2023-05-27,Denied,2023-05-31,Email,Kimberly Riley,True,0 leaves in the past year,25,12,False,Good,No comments,particularly.mov,Cardenas-Lewis
2569210e-d251-4c0c-99ec-67e0957ca807,Brenda Wilson,29,Male,Sales,Soil scientist,Alan Knight,650.685.1075x649,8662994582,Annual,Family obligation,2024-03-31,2024-04-14,2024-04-15,14,2024-03-27,Denied,2024-03-28,Email,Ashley Ruiz,False,2 leaves in the past year,0,23,False,Good,No comments,type.json,"Guerrero, Matthews and Romero"
faeab901-82a3-4637-8511-b1fef3adffda,Kelly Johnson,18,Female,Sales,Translator,Wendy Reed,+1-527-398-7439x602,(791)298-3196,Sick,Educational course,2023-07-15,2023-07-19,2023-07-20,4,2023-07-10,Denied,2023-07-13,Phone call,Rebecca Ferguson,False,2 leaves in the past year,0,23,True,Good,No comments,per.pptx,"Martinez, Coleman and Mccullough"
c83a0530-2893-47bd-9600-ff751d26b5dc,Tammy Mullins,47,Male,HR,Textile designer,Matthew Reyes,680-754-1345x49051,243.226.2151,Annual,Family obligation,2024-03-30,2024-04-16,2024-04-17,17,2024-03-23,Approved,2024-03-26,Email,Alexis Schaefer,True,4 leaves in the past year,8,23,True,Good,No issues,None,Arnold-Barrera
d698038e-7cac-41f3-bf5b-4d388e6507be,Danny Zavala DDS,47,Female,Sales,Marketing executive,Crystal Harris,(725)468-4338,001-410-964-2639x1250,Maternity,Medical treatment,2023-11-20,2023-11-30,2023-12-01,10,2023-11-19,Denied,2023-11-20,Email,Terri Aguilar,False,2 leaves in the past year,13,11,True,Good,No comments,None,"Jenkins, Simon and Allen"
051668c7-060b-437d-a02f-f78b447cd6ab,Brandon Jackson,29,Female,HR,Archaeologist,Christine Barajas,001-232-900-6166x66761,677.798.2770x4190,Maternity,Family obligation,2023-05-11,2023-05-31,2023-06-01,20,2023-05-04,Denied,2023-05-08,Phone call,Sandra Rivera,False,5 leaves in the past year,13,26,False,Good,No comments,catch.mov,Shaffer PLC
00d7b8a5-780d-46fa-9ef0-f41d255574c8,Jennifer George,48,Female,HR,Civil Service fast streamer,Rebecca King,(314)776-4515x70110,+1-344-875-9155x656,Maternity,Medical treatment,2023-06-07,2023-06-22,2023-06-23,15,2023-05-31,Denied,2023-06-04,Phone call,Sarah Richardson,True,0 leaves in the past year,18,20,True,Good,Please update contact details,None,Mcclain-Simmons
df943e39-6ac4-49c6-9463-814b11da5c44,Ann Williams,47,Other,Operations,Public house manager,Alexis Garcia MD,001-505-492-3579x70120,979-494-6878x826,Sick,Vacation travel,2023-09-12,2023-09-25,2023-09-26,13,2023-09-08,Denied,2023-09-10,Phone call,Martin Miller,False,3 leaves in the past year,11,30,False,Good,No comments,within.tiff,"Short, Brennan and Rogers"
